,author_id,keyword_list,morphs_list
815,@divingtang,"['렌트카', '이탈리아', '부부여행', '다이빙', '여행', '칸쿤', '미식여행', '미슐랭', '스시']","['렌트카', '이탈리아', '부부', '여행', '다이빙', '여행', '칸', '쿠', 'ㄴ', '미식', '여행', '미', '슐랭', '슬', '시']"
816,@dizzo,"['할인', '졸업생', '졸업입학', '여행', '국내여행', '여행정보', '아몬드', '캘리포니아', '봄꽃', '국내여행', '온천', '여행정보', '개나리진달래', '개화시기', '봄꽃', '해외여행', '필리핀', '한반도', '여행', '국내호텔', '호텔', '제주도', '제주도여행', '제주여행', '제주도', '제주올레길', '제주도여행', '오스트리아', '잘츠부르크', '봄꽃']","['할인', '졸업생', '졸업', '입학', '여행', '국내', '여행', '여행', '정보', '아몬드', '캘리포니아', '봄꽃', '국내', '여행', '온천', '여행', '정보', '개나리', '진달래', '개화', '시기', '봄꽃', '해외여행', '필리핀', '한반도', '여행', '국내', '호텔', '호텔', '제주도', '제주도', '여행', '제주', '여행', '제주도', '제주', '올레', '긷', '제주도', '여행', '오스트', '리', '아', '잘', '츠', '부르크', '봄꽃']"
817,@djaak3sovus8,"['변환', '규칙', '알파벳', '텐트', '짬뽕', '마을', '한글', '단어', '근무', '찜질방', '내장탕', '국밥집', '구름', '농구', '인도네시아', '공포', '텐트', '가로등', '국어', '영어', '픽셀', '유학생활', '절규', '미국', '종이', '문제', '맞벌이']","['변환', '규칙', '알파벳', '텐트', '짬뽕', '마을', '한글', '단어', '근무', '찜질', '방', '내장', '탕', '국밥', '집', '구름', '농구', '인도네시아', '공포', '텐트', '가로', '등', '국어', '영어', '픽', '세', 'ㄹ', '유학', '생활', '절규', '미국', '종이', '문제', '맞벌이']"
818,@djashape,"['데이터', '빅데이터']","['데이터', '빅', '데이터']"
820,@djgkrrl1234,"['인생', '투자', '직장인', '투자', '재테크', '직장인']","['인생', '투자', '직장인', '투자', '재테크', '직장인']"
821,@djpaak,"['직장인', '브랜드', '기획자']","['직장인', '브랜드', '기획자']"
822,@djqoo,"['치앙마이', '여행', '여행자', '부산', '여행', '기억']","['치', '앙', '마이', '여행', '여행자', '부산', '여행', '기억']"
823,@dkancoqnc,"['집', '꿈', '이야기', '자폐', '악몽', '꿈', '여행', '섬', '경계']","['집', '꿈', '이야기', '자폐', '악몽', '꿈', '여행', '섬', '경계']"
824,@dkdnfk916,"['그림', '취미', '일기', '생각', '인연', '오류', '캘리그라피', '신춘문예', '마음', '해결', '진심', '문제', '확신', '자신감', '생각', '인격', '열매', '다중인격', '캘리그래피', '감성사진', '취미생활', '사진', '집중', '캘리그래피', '재즈피아니스트', '문화예술', '잡지', '생각', '불안감', '사진']","['그림', '취미', '일기', '생각', '인연', '오류', '캐', 'ㄹ', '리', '그', '라', '피', '신춘문예', '마음', '해결', '진심', '문제', '확신', '자신감', '생각', '인격', '열매', '다중', '인격', '캐', 'ㄹ', '리', '그래피', '감성', '사진', '취미', '생활', '사진', '집중', '캐', 'ㄹ', '리', '그래피', '재즈', '피아니스트', '문화', '예술', '잡지', '생각', '불안감', '사진']"
825,@dkdud2493,"['마케팅', '디자이너', '네이버', '마케팅', '스토어', '스토어', '마케팅', '마케팅', '스토어', '경영']","['마케팅', '디자이너', '네이버', '마케팅', '스토어', '스토어', '마케팅', '마케팅', '스토어', '경영']"
826,@dkfdkfdl,"['친구', '사람', '가난', '사막', '세상', '짱구']","['친구', '사람', '가난', '사막', '세상', '짱구']"
827,@dkfma1303,"['퇴사', '타이밍', '야근']","['퇴사', '타이밍', '야근']"
828,@dksisters,"['소울푸드', '레시피', '덴마크']","['소', '울', '푸드', '레', '시피', '덴마크']"
829,@dlawhdgk1205,"['영화', '아빠', '아들', '사랑노래', '사랑', '사람', '독서', '북리뷰', '책']","['영화', '아빠', '아들', '사랑', '노래', '사랑', '사람', '독서', '북', '리뷰', '책']"
830,@dlclzh,"['영화', '사랑', '리뷰']","['영화', '사랑', '리뷰']"
831,@dlgud202,"['채용취업', '취업', '외국계회사', '외국계기업', '영어능력', '영어회화']","['채용', '취업', '취업', '외국계', '회사', '외국계', '기업', '영어', '능력', '영어', '회화']"
832,@dlsen0115,"['유튜브', '여행', '1인기업', '하노이', '여행', '베트남', '일본여행', '일본', '우베']","['유', '튜브', '여행', '1', '인', '기업', '하노이', '여행', '베트남', '일본', '여행', '일본', '우', '베']"
833,@dmlii,"['알람시계', '시계', '동화']","['알람', '시계', '시계', '동화']"
835,@dnd,"['전시', '리뷰', '조선', '리뷰', '위로', '책', '리뷰', '애니', '음악', '리뷰', '미래사회', '다큐']","['전시', '리뷰', '조선', '리뷰', '위로', '책', '리뷰', '애', '니', '음악', '리뷰', '미래', '사회', '다큐']"
836,@dndb21,"['할머니', '가족', '에세이', '고민상담', '상담', '대화', '커뮤니케이션', '인간관계', '대화']","['할머니', '가족', '에세이', '고민', '상담', '상담', '대화', '커뮤니케이션', '인간관계', '대화']"
837,@dnehd0716,"['영화', '추천', '조니뎁']","['영화', '추천', '졸', '니', '델']"
838,@dnfladydgk,"['독서모임', '독서', '신청', '시', '시집', '영화', '후기', '알리타', '독서모임', '독서', '노량진', '시', '일기', '친구', '에세이', '대학', '독서모임', '독서', '모집', '에세이', '책리뷰', '소개', '생각', '책임', '에세이', '블로그브랜딩', '블로그', '블로거', '아카데미', '아카데미시상식', '보헤미안', '영화', '리뷰', '영화리뷰', '온라인서점', '서점', '하정우', '시', '일기', '감성글', '이유', '감성', '시', '리뷰', '환경오염', '자본주의', '영화', '아수라', '증인', '일본영화', '영화', '영화리뷰']","['독서', '모임', '독서', '신청', '시', '시집', '영화', '후기', '알', 'ㄹ', '리', '타', '독서', '모임', '독서', '노량진', '시', '일기', '친구', '에세이', '대학', '독서', '모임', '독서', '모질', '에세이', '책', '리뷰', '소개', '생각', '책임', '에세이', '블', 'ㄹ', '로', '그브', '랜딩', '블', 'ㄹ', '로그', '블', 'ㄹ', '로', '걸', '아카데미', '아카데미', '시상식', '보헤미안', '영화', '리뷰', '영화', '리뷰', '온라인', '서점', '서점', '하정', '우', '시', '일기', '감성', '글', '이유', '감성', '시', '리뷰', '환경오염', '자본주의', '영화', '아수라', '증인', '일본', '영화', '영화', '영화', '리뷰']"
839,@dnjs9523,"['스페인어', '남미여행', '어학연수', '배낭여행', '취업준비', '방황', '쿠바', '쿠바여행', '남미여행']","['스페인어', '남미', '여행', '어학연수', '배낭여행', '취업', '준비', '방황', '쿠바', '쿠', '바', '여행', '남미', '여행']"
840,@dnslfk,"['불교', '인도', '유적지', '여행', '인도', '델리', '인도', '불교', '엘로라동굴', '인도', '여행', '불교', '인도', '배낭여행', '불교', '인도', '불교', '부바네스와르', '인도', '불교', '보팔', '인도', '불교', '엘로라동굴', '인도', '아그라', '타지마할', '인도', '배낭여행', '마날리', '인도', '델리', '인도여행', '인도', '불교', '다람살라', '인도', '불교사원', '뿌리', '인도', '불교', '유적지', '인도', '불교', '보드가야', '인도', '보드가야', '유적지', '인도', '불교', '유적지', '바라나시', '인도네팔', '배낭여행', '바라나시', '인도', '불교', '인도', '불교', '유적지', '인도', '불교', '바라나시', '인도', '여행', '하이데라바드', '인도여행', '인도', '델리', '불교', '스님', '유적지', '인도불교', '인도', '유적지', '포카라', '인도', '배낭여행', '포카라', '인도', '배낭여행', '여행', '룸비니', '불교', '인도', '불교', '여행', '인도', '델리', '불교', '불교', '인도', '하이데라바드', '인도', '불교', '엘로라동굴']","['불교', '인도', '유적지', '여행', '인도', '델', '리', '인도', '불교', '엘', '로', '라', '동굴', '인도', '여행', '불교', '인도', '배낭여행', '불교', '인도', '불교', '부', '바네스', '와', '르', '인도', '불교', '보', '팔', '인도', '불교', '엘', '로', '라', '동굴', '인도', '아그라', '타', '지', '마', '하', 'ㄹ', '인도', '배낭여행', '마', '날리', '인도', '델', '리', '인도', '여행', '인도', '불교', '다람', '사', 'ㄹ라', '인도', '불교', '사원', '뿌리', '인도', '불교', '유적지', '인도', '불교', '보드', '가야', '인도', '보드', '가야', '유적지', '인도', '불교', '유적지', '바라', '나', '시', '인도', '네', '팔', '배낭여행', '바라', '나', '시', '인도', '불교', '인도', '불교', '유적지', '인도', '불교', '바라', '나', '시', '인도', '여행', '하이', '데', '라', '바', '들', '인도', '여행', '인도', '델', '리', '불교', '스님', '유적지', '인도', '불교', '인도', '유적지', '포', '카', '라', '인도', '배낭여행', '포', '카', '라', '인도', '배낭여행', '여행', '룸비니', '불교', '인도', '불교', '여행', '인도', '델', '리', '불교', '불교', '인도', '하이', '데', '라', '바', '들', '인도', '불교', '엘', '로', '라', '동굴']"
841,@doanythinking,"['드럼', '취미생활', '일상', '힙합', '아티스트', '음악추천', '음악', '소개', '음악추천', '아티스트', '인디', '음악', '음악', '노래', '음악추천', '음악', '프랑스', '음악추천', '드럼', '취미', '일상에세이', '드럼', '취미', '취미생활']","['드럼', '취미', '생활', '일상', '힙합', '아티스트', '음악', '추천', '음악', '소개', '음악', '추천', '아티스트', '인', '디', '음악', '음악', '노래', '음악', '추천', '음악', '프랑스', '음악', '추천', '드럼', '취미', '일상', '에', '세', '이', '드럼', '취미', '취미', '생활']"
842,@dobob5,"['에세이', '글쓰기', '일상기록', '어린이집', '육아', '에세이', '정리', '에세이', '관계', '후기', '친구', '버킷리스트', '에세이', '일상', '친구', '에세이', '수업', '후기', '육아']","['에세이', '글쓰기', '일상', '기록', '어린이집', '육아', '에세이', '정리', '에세이', '관계', '후기', '친구', '버킷', '리스트', '에세이', '일상', '친구', '에세이', '수업', '후기', '육아']"
843,@doden322,"['일러스트', '연애', '일상', '그림일기', '일러스트', '일상', '일상', '일러스트', '그림일기', '일러스트', '일상', '연애', '일러스트', '일상', '연애', '디자인', '시각디자인', '패키지디자인']","['일', '러스트', '연애', '일상', '그림', '일기', '일', '러스트', '일상', '일상', '일', '러스트', '그림', '일기', '일', '러스트', '일상', '연애', '일', '러스트', '일상', '연애', '디자인', '시각', '디자인', '패키지', '디자인']"
844,@dogflower,"['카미노데산티아고', '스페인여행', '산티아고', '그림일기', '디자인', '글쓰기', '그림일기', '디자인', '해외여행', '그림일기', '해외여행', '드로잉', '카미노데산티아고', '산티아고순례길', '여행', '카미노데산티아고', '산티아고순례길', '여행', '카미노데산티아고', '산티아고순례길', '스페인여행', '그림일기', '디자인', '해외여행']","['카', '미', '노', '데', '산', '티', '아', '고', '스페인', '여행', '산', '티', '아', '고', '그림', '일기', '디자인', '글쓰기', '그림', '일기', '디자인', '해외여행', '그림', '일기', '해외여행', '드로잉', '카', '미', '노', '데', '산', '티', '아', '고', '산', '티', '아', '고', '순례', '긷', '여행', '카', '미', '노', '데', '산', '티', '아', '고', '산', '티', '아', '고', '순례', '긷', '여행', '카', '미', '노', '데', '산', '티', '아', '고', '산', '티', '아', '고', '순례', '긷', '스페인', '여행', '그림', '일기', '디자인', '해외여행']"
845,@dojaki,"['대만', '여행', '도자기', '하나', '검색', '파리', '프랑스', '여행', '대만모기', '대만', '음식', '대만', '여행', '음식', '사진촬영', '대만여행', '대만', '여행', '등산', '전시', '고궁박물관', '대만']","['대', '만', '여행', '도자기', '하나', '검색', '파리', '프랑스', '여행', '대', '만', '모기', '대', '만', '음식', '대', '만', '여행', '음식', '사진', '촬영', '대', '만', '여행', '대', '만', '여행', '등산', '전시', '고궁', '박물관', '대', '만']"
846,@doki,"['잠', '스트레칭', '차', '요가', '스트레칭', '운동', '캘린더', '다이어리', '나이']","['잠', '스트레칭', '차', '요가', '스트레칭', '운동', '캘린더', '다이어리', '나이']"
847,@dol74,"['아이디어', '비즈니스', '창의력', '아빠', '아버지']","['아이디어', '비즈니스', '창의력', '아빠', '아버지']"
