,author_id,keyword_list,morphs_list
1099,@eastbound,"['영국', '맥주', '수제맥주', '주량', '만취', '소주']","['영국', '맥주', '수제', '맥주', '주량', '만취', '소주']"
1100,@eastgo,"['와인', '글쓰기', '에세이', '와인', '글쓰기', '에세이', '요리', '샐러드', '육아', '와인', '글쓰기', '에세이', '요리', '육아', '에세이', '김치볶음밥', '글쓰기', '에세이', '와인', '글쓰기', '에세이', '영화', '에세이', '글쓰기', '마음', '글쓰기', '에세이', '라면', '요리', '에세이', '요리', '브런치', '에세이', '탱고', '글쓰기', '에세이', '떡볶이', '요리', '레시피', '에세이', '글쓰기', '인생', '요리', '육아', '에세이']","['와인', '글쓰기', '에세이', '와인', '글쓰기', '에세이', '요리', '샐러드', '육아', '와인', '글쓰기', '에세이', '요리', '육아', '에세이', '김치', '볶음밥', '글쓰기', '에세이', '와인', '글쓰기', '에세이', '영화', '에세이', '글쓰기', '마음', '글쓰기', '에세이', '라면', '요리', '에세이', '요리', '브런', '치', '에세이', '탱고', '글쓰기', '에세이', '떡볶이', '요리', '레', '시피', '에세이', '글쓰기', '인생', '요리', '육아', '에세이']"
1101,@eastrain,"['뇌경색', '사진']","['뇌경색', '사진']"
1102,@easysoop,"['영화', '라푼젤', '디즈니']","['영화', '라', '푸', 'ㄴ', '젤', '디즈니']"
1103,@easyyoung,"['이직', '경력관리', '취업', '영화', '오만과편견']","['이직', '경력', '관리', '취업', '영화', '오만', '과', '편견']"
1105,@economywalk,"['황사', '미세먼지', '재난문자', '한반도', '미국']","['황사', '미세', '먼지', '재난', '문자', '한반도', '미국']"
1106,@ecotown,"['플라스틱', '농업', '환경', '소금', '화학', '천일염']","['플라스틱', '농업', '환경', '소금', '화학', '천일염']"
1107,@ecotravle,"['월미도', '인천', '산책길', '왕송호수', '생태습지', '국내여행', '화원나루공원', '대구', '자연생태']","['월미도', '인천', '산책길', '왕', '송', '호수', '생태', '습지', '국내', '여행', '화원', '나루', '공원', '대구', '자연', '생태']"
1108,@ecrivaineh,"['비엔나', '일상', '오스트리아', '노력', '에세이']","['비엔나', '일상', '오스트', '리', '아', '노력', '에세이']"
1109,@edigna,"['미술', '포털아트', '미술', '그림', '디자인', '북한', '조선', '정태춘', '박은옥', '포크', '쇼팽', '백건우', '녹턴', '국립현대미술관', '흥행', '현대미술', '클래식', '교향곡', '홍콩', '김규리', '블랙리스트', '상암동', '순천', '한겨레', '그림', '정우성', '김향기', '증인', '오페라', '바그너', '반지', '아이템', '주지훈', '트랩', '성평등', '시카고', '로라', '피아니스트', '바흐', '룩셈부르크', '콘서트', '기타', '샌프란시스코', '스카이캐슬', '김동희', '연예고시', '이병헌', '극한직업', '감독', '랍스터', '여왕', '여자', '아리랑', '연극', '일본', '좀비', '전염', '좀비영화']","['미술', '포털', '아트', '미술', '그림', '디자인', '북한', '조선', '정태', '추', 'ㄴ', '박', '은', '옥', '포크', '쇼', '팽', '백건', '우', '녹턴', '국립', '현대', '미술관', '흥행', '현대', '미술', '클래식', '교향곡', '홍', '콩', '김', '규리', '블랙리스트', '상암동', '순천', '한겨레', '그림', '정우', '성', '김', '향기', '증인', '오페라', '바그너', '반지', '아이템', '주지', '훈', '트랩', '성', '평등', '시카고', '로', '이', '라', '피아니스트', '바', '흐', '룩', '셈', '부르크', '콘서트', '기타', '새', 'ㄴ', '프란시스', '코', '스카이', '캐슬', '김', '동', '희', '연예', '고시', '이병', '허', 'ㄴ', '극', '하', 'ㄴ', '직업', '감독', '랍스터', '여왕', '여자', '아리랑', '연극', '일본', '좀비', '전염', '좀비', '영화']"
1110,@edigna01,"['목욕', '삐삐언니', '조선반도']","['목욕', '삐삐', '언니', '조선', '반도']"
1111,@edit-or-h,"['만화', '웹툰', '그림', '사랑', '이별', '결혼', '페미니즘', '아동해방', '여성해방', '친구', '이별', '사랑고민', '구독', '대여', '신간', '드라마', '아나운서', '미용실', '마케팅', '마케터', '일', '웹툰', '만화', '독서', '방', '엄마', '여성', '연필', '위로', '시작', '영화', '극한직업', '코미디', '영화', '미스터리', '오컬트', '일상', '자존감', '충전', '엄마', '고통', '꿈', '아이돌', '20대', 'SNS', '갑질', '일상', '편집', '좌절', '출근', '퇴근', '에세이', '영화', '엄마', '강아지', '반려견', '꿈', '영화', '부동산', '뮤지컬', '종교', '영화', '스릴러', '바다', '여행', '엄마', '핑크', '분노', '만화', '노트', '작업', '목차', '꿈', '잠', '치유', '드라마', '로맨스', '부록', '기획', '정리', '사고', '남편', '일요일', '해몽']","['만화', '웹', '툰', '그림', '사랑', '이별', '결혼', '페미니즘', '아동', '해방', '여성', '해방', '친구', '이별', '사랑', '고민', '구독', '대여', '신간', '드라마', '아나운서', '미용실', '마케팅', '마', '하', '게', '털', '일', '웹', '툰', '만화', '독서', '방', '엄마', '여성', '연필', '위로', '시작', '영화', '극', '하', 'ㄴ', '직업', '코미디', '영화', '미스터리', '오컬트', '일상', '자존', '감', '충전', '엄마', '고통', '꿈', '아이', '돋', '20', '대', 'SNS', '갑', '질', '일상', '편집', '좌절', '출근', '퇴근', '에세이', '영화', '엄마', '강아지', '반려', '견', '꿈', '영화', '부동산', '뮤지컬', '종교', '영화', '스릴러', '바다', '여행', '엄마', '핑크', '분노', '만화', '노트', '작업', '목차', '꿈', '잠', '치유', '드라마', '로맨스', '부록', '기획', '정리', '사고', '남편', '일요일', '해몽']"
1112,@edithstein,"['드로잉', '평화', '스케치', '남북정상회담', '드로잉', '바티칸', '드로잉', '스케치', '그림에세이', '드로잉', '스케치', '그림에세이', '드로잉', '스크린도어', '스케치', '드로잉', '광주', '기억']","['드로잉', '평화', '스케치', '남북', '정상', '회담', '드로잉', '바티칸', '드로잉', '스케치', '그림', '에', '세', '이', '드로잉', '스케치', '그림', '에', '세', '이', '드로잉', '스크린', '도', '얼', '스케치', '드로잉', '광주', '기억']"
1113,@editorjeepark,"['마케터', '스타트업', '취업']","['마', '하', '게', '털', '스타트', '업', '취업']"
1114,@editorzheng,"['베지테리언', '고기', '채식주의자']","['베', '지', '테리', '언', '고기', '채식주의자']"
1115,@edityou,"['식사', '기본', '프라푸치노', '디지털마케팅', '마케팅', '컨퍼런스']","['식사', '기본', '프', '라', '푸하', '지', '놓', '디지털', '마케팅', '마케팅', '컨퍼런스']"
1116,@ednryu,"['영화', '대니쉬걸', '존재']","['영화', '대', '니', '쉬', '걷', '존재']"
1117,@edte1020,"['마케팅', '개발자', '데이터']","['마케팅', '개발자', '데이터']"
1118,@educonsult77,"['면접', '취업', '알바', '시간', '시계', '인생']","['면접', '취업', '알바', '시간', '시계', '인생']"
1119,@edudesigner,"['모임', '글쓰기', '독립출판']","['모임', '글쓰기', '독립', '출판']"
1120,@eedal,"['공감에세이', '글', '일러스트', '일러스트', '감성에세이', '글', '감성에세이', '일러스트', '글', '그림일기', '해외생활', '일상툰', '공감에세이', '일러스트', '글', '그림일기', '일상툰', '해외생활', '공감에세이', '글쓰기', '일러스트', '그림일기', '웹툰', '일상툰', '공감에세이', '드로잉', '글쓰기', '공감에세이', '글쓰기', '일러스트', '그림일기', '일상툰', '해외생활', '해외생활', '그림일기', '일상툰']","['공감', '에', '세', '이', '글', '일', '러스트', '일', '러스트', '감성', '에', '세', '이', '글', '감성', '에', '세', '이', '일', '러스트', '글', '그림', '일기', '해외', '생활', '일상', '툰', '공감', '에', '세', '이', '일', '러스트', '글', '그림', '일기', '일상', '툰', '해외', '생활', '공감', '에', '세', '이', '글쓰기', '일', '러스트', '그림', '일기', '웹', '툰', '일상', '툰', '공감', '에', '세', '이', '드로잉', '글쓰기', '공감', '에', '세', '이', '글쓰기', '일', '러스트', '그림', '일기', '일상', '툰', '해외', '생활', '해외', '생활', '그림', '일기', '일상', '툰']"
1121,@eehnimuoy,"['생각', '사생활']","['생각', '사생활']"
1122,@eerouri,"['여행', '호주', '설렘', '브랜드', '화장품', '저널리즘', '여행', '워킹홀리데이', '비행기', '여행', '공항', '여행에세이']","['여행', '호주', '설레', 'ㅁ', '브랜드', '화장품', '저널리즘', '여행', '워킹', '홀', '리', '데이', '비행기', '여행', '공항', '여행', '에', '세', '이']"
1123,@eesung82,"['운전면허', '독립출판', '에세이', '초보운전', '행복', '결혼생활', '독서', '서평', '청소년', '독서', '출간', '독립출판물']","['운전면허', '독립', '출판', '에세이', '초보', '운전', '행복', '결혼', '생활', '독서', '서평', '청소년', '독서', '출간', '독립', '출판물']"
1124,@eewol,"['글쓰기', '에세이', '수기', '글쓰기', '에세이', '글쓰기', '일기', '에세이', '수필', '글쓰기', '공감에세이']","['글쓰기', '에세이', '수기', '글쓰기', '에세이', '글쓰기', '일기', '에세이', '수필', '글쓰기', '공감', '에', '세', '이']"
1125,@efg023,"['일기', '출근']","['일기', '출근']"
1126,@egeve23,"['불평', '영국', '사회', '영국', '여행', '리액션', '영국', '이름', '여권']","['불평', '영국', '사회', '영국', '여행', '리액션', '영국', '이름', '여권']"
1127,@egg0001,"['아비뇽', '교황청', '프랑스여행', '아비뇽', '프랑스', '유럽여행', '프로방스', '프랑스', '유럽여행', '몽마르트', '파리', '프랑스']","['아비뇽', '교황청', '프랑스', '여행', '아비뇽', '프랑스', '유럽', '여행', '프로', '방', '슬', '프랑스', '유럽', '여행', '몽', '마르', '트', '파리', '프랑스']"
1128,@egoestic,"['지하철', '출퇴근', '임산부', '임산부', '마음', '간호사', '사랑', '결정', '표현', '부부', '성공', '남편', '남편', '부부', '결혼', '간호사', '알랭드보통', '사랑', '지하철', '자유', '세월호', '사명', '생각', '사람', '남편', '육아', '간호사', '임신', '예비맘', '간호사', '성장', '가능성', '발견']","['지하철', '출퇴근', '임산부', '임산부', '마음', '간호사', '사랑', '결정', '표현', '부부', '성공', '남편', '남편', '부부', '결혼', '간호사', '알', 'ㄹ', '랭', '드', '보통', '사랑', '지하철', '자유', '세월', '호', '사명', '생각', '사람', '남편', '육아', '간호사', '임신', '예비', '맘', '간호사', '성장', '가능성', '발견']"
1129,@egonart,"['여행', '기록', '그림']","['여행', '기록', '그림']"
1130,@eguitar97,"['경제학', '페미니즘', '서평']","['경제학', '페미니즘', '서평']"
1131,@ehahdp83,"['인간관계', '자기유익', '자기', '일상', '관계', '생각', '생각', '공부', '노력', '엄마', '아이', '새학기', '여행', '해외여행', '호치민', '육아', '엄마', '백수생활', '글쓰기', '공감에세이']","['인간관계', '자기', '유익', '자기', '일상', '관계', '생각', '생각', '공부', '노력', '엄마', '아이', '새', '학기', '여행', '해외여행', '호치민', '육아', '엄마', '백수', '생활', '글쓰기', '공감', '에', '세', '이']"
1132,@eholee,"['출판', '트렌드', '콘텐츠']","['출판', '트렌드', '콘텐츠']"
1134,@ejjje,"['무엇', '실체', '헬싱키', '여행', '식물원', '헬싱키', '여행', '북유럽', '나무', '얼음', '헬싱키', '대성당', '핀란드', '어둠', '여행', '헬싱키', '새벽', '북극', '신비', '헬싱키', '핀란드', '항구']","['무엇', '실체', '헬싱키', '여행', '식물원', '헬싱키', '여행', '북유럽', '나무', '얼음', '헬싱키', '대성당', '핀란드', '어둠', '여행', '헬싱키', '새벽', '북극', '신비', '헬싱키', '핀란드', '항구']"
1135,@ekdrum,"['이동평균선', '주식', '지지', '주식', '이동평균선', '기초', '주식', '매매화면', '키움증권', '테마주', '트럼프', '주식']","['이동', '평균', '선', '주식', '지지', '주식', '이동', '평균', '선', '기초', '주식', '매매', '화', '이', '면', '키', '움', '증권', '테마', '주', '트럼프', '주식']"
